movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
608,9817,4.5,1068343211,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,452,445,110,"","",3,1994,1.00,4.00,0.00,Drama,Action,War,Comedy,""
648,16272,2.0,849970438,0,1996,Action,Adventure,Mystery,8117,3.37,0.90,141,95,"","","",2,1996,0.00,4.00,0.00,Action,Adventure,Thriller,Comedy,""
661,16272,3.0,849970580,0,1996,Adventure,Animation,Children,2153,3.30,1.00,778,788,708,104,733,26,1995,0.57,2.96,1.37,Action,Thriller,Comedy,Adventure,Romance
710,16304,3.0,1047262699,0,1996,Comedy,"","",280,2.76,1.16,377,442,163,589,161,17,1993,4.62,3.29,0.99,Action,Sci-Fi,Drama,War,Adventure
714,5927,5.0,939925937,1,1995,Drama,Mystery,Western,739,3.88,1.02,"","","","","",3,1994,1.00,3.00,0.00,"","","","",""
719,1464,5.0,856728417,1,1996,Comedy,"","",1683,2.94,0.96,802,661,653,260,788,13,1994,5.22,3.77,1.09,Adventure,Comedy,Fantasy,Action,Sci-Fi
720,26016,5.0,832710394,1,1996,Adventure,Animation,Comedy,1803,4.05,1.04,328,551,112,608,230,100,1993,2.48,2.98,0.90,Thriller,Comedy,Drama,Crime,Adventure
736,1698,1.0,832245152,0,1996,Action,Adventure,Romance,6990,3.18,1.02,125,452,194,585,515,79,1994,2.18,3.28,1.20,Drama,Comedy,Romance,Crime,Thriller
748,13211,3.0,868371453,0,1996,Action,Sci-Fi,Thriller,1158,3.10,0.95,39,720,592,364,457,50,1994,3.16,3.42,0.61,Thriller,Action,Comedy,Adventure,Romance
780,5927,3.0,939932714,0,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,32,541,924,750,45,25,1982,16.41,3.24,1.01,Drama,Comedy,Thriller,Sci-Fi,Mystery
784,16546,3.0,854090060,0,1996,Comedy,Thriller,"",3116,2.70,1.05,6,32,"","","",9,1995,0.53,3.22,0.44,Thriller,Mystery,Sci-Fi,Action,Crime
802,5988,4.0,866908787,1,1996,Drama,Romance,"",2710,3.46,0.97,36,260,494,62,95,16,1994,4.66,3.50,0.63,Action,Adventure,Thriller,Sci-Fi,Drama
830,20452,2.0,944910357,0,1996,Comedy,"","",1484,3.05,1.07,252,539,543,708,367,83,1992,9.51,3.19,1.14,Comedy,Action,Drama,Romance,Thriller
858,13325,5.0,1359618799,1,1972,Crime,Drama,"",8996,4.35,0.86,778,551,480,1,111,20,1993,4.26,4.15,0.84,Drama,Crime,Comedy,Thriller,Action
87,25254,4.0,1101775109,1,1996,Children,Comedy,"",243,2.36,1.09,714,303,916,965,39,34,1989,14.60,3.50,0.91,Thriller,Drama,Action,Romance,Comedy
89,1698,3.0,833816451,0,1995,Action,Thriller,"",705,3.18,0.90,648,21,322,125,452,87,1994,2.12,3.28,1.21,Drama,Comedy,Romance,Thriller,Crime
898,17020,5.0,938866142,1,1940,Comedy,Drama,Romance,1465,4.19,0.89,101,"","","","",2,1996,0.00,4.00,1.41,Adventure,Comedy,Crime,Romance,""
903,25254,5.0,1101663518,1,1958,Drama,Mystery,Romance,3051,4.13,0.81,163,"","","","",2,1995,0.00,3.00,0.71,Action,Romance,Western,"",""
919,27406,3.0,845155813,0,1939,Adventure,Children,Fantasy,5138,3.98,0.94,912,924,897,428,41,100,1991,10.90,3.29,0.74,Drama,Romance,Comedy,Crime,Thriller
919,5425,4.0,950069791,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,562,866,729,549,314,93,1986,16.54,3.96,0.86,Drama,Comedy,Thriller,Romance,Crime
921,5425,3.0,950069574,0,1982,Comedy,"","",550,3.78,0.87,549,314,906,598,913,87,1987,15.84,3.99,0.87,Drama,Comedy,Thriller,Romance,Crime
924,11619,4.0,1335956649,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,551,296,593,318,88,6,1993,1.64,3.75,1.44,Crime,Comedy,Drama,Thriller,Horror
924,18502,5.0,986085925,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,908,923,912,541,318,6,1968,24.42,5.00,0.00,Drama,Action,Thriller,Romance,Mystery
926,28005,3.0,956600860,0,1950,Drama,"","",1076,4.21,0.83,858,912,36,902,"",5,1972,22.53,4.00,0.71,Drama,Romance,Crime,"",""
946,5835,2.0,959098563,0,1942,Comedy,Drama,War,310,4.02,0.88,589,6,858,541,593,24,1980,19.72,3.17,1.05,Action,Crime,Thriller,Sci-Fi,Drama
953,20452,4.0,944905307,1,1946,Drama,Fantasy,Romance,3081,4.04,0.99,318,541,32,471,356,7,1992,4.75,4.14,1.21,Comedy,Drama,Sci-Fi,Thriller,Romance
969,4521,4.0,991445844,1,1951,Adventure,Comedy,Romance,2380,4.11,0.86,17,930,28,899,912,26,1977,23.00,3.00,1.13,Romance,Drama,Comedy,Documentary,Crime
1,2809,4.5,1277150629,1,1995,Adventure,Animation,Children,10759,3.91,0.89,50,296,480,916,524,8,1989,14.69,3.88,0.58,Drama,Comedy,Thriller,Romance,Crime
105,17391,3.0,956883579,0,1995,Drama,Romance,"",2087,3.30,1.15,60,198,141,7,368,69,1985,18.05,3.58,0.85,Drama,Adventure,Action,Thriller,Sci-Fi
110,13795,5.0,847307577,1,1995,Action,Drama,War,11637,4.04,0.97,454,10,318,480,595,22,1993,1.49,3.50,0.91,Thriller,Action,Adventure,Comedy,Crime
111,13385,5.0,879957099,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,914,940,923,733,377,46,1981,20.08,4.17,0.95,Drama,Thriller,Comedy,Action,Mystery
112,11635,5.0,834360293,1,1995,Action,Adventure,Comedy,2577,3.41,0.95,508,176,345,198,144,100,1993,3.93,3.27,0.96,Drama,Comedy,Thriller,Crime,Action
141,6611,4.0,831895789,1,1996,Comedy,"","",4859,3.52,0.96,337,50,39,32,288,31,1993,1.43,3.87,1.15,Thriller,Action,Drama,Crime,Adventure
150,7578,4.0,1132449718,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,527,110,457,318,282,7,1986,20.43,3.64,1.07,Drama,War,Crime,Thriller,Action
163,5314,3.5,1081724788,1,1995,Action,Romance,Western,3058,3.44,0.94,172,466,832,802,151,70,1991,11.54,3.17,1.04,Action,Thriller,Drama,Crime,Adventure
168,29084,4.0,1107381228,1,1995,Action,Drama,Romance,2557,3.06,1.12,163,"","","","",3,1995,0.58,3.17,1.61,Action,Romance,Western,"",""
17,4680,4.0,857942941,1,1995,Drama,Romance,"",4556,3.97,0.94,648,25,"","","",4,1995,0.50,3.25,0.96,Drama,Romance,Action,Adventure,Mystery
186,5277,3.0,831645926,0,1995,Comedy,Romance,"",2425,2.89,0.99,292,595,150,590,"",17,1993,1.71,3.29,0.59,Drama,Adventure,IMAX,Western,Animation
2,29737,2.0,1164035627,0,1995,Adventure,Children,Fantasy,4853,3.21,0.96,11,19,356,733,539,38,1993,5.26,3.04,0.83,Comedy,Drama,Adventure,Action,Romance
22,3910,4.0,828113122,1,1995,Crime,Drama,Horror,2208,3.30,0.92,348,468,434,595,590,23,1994,1.35,4.09,0.67,Drama,Comedy,Romance,Action,Thriller
223,344,5.0,986251172,1,1994,Comedy,"","",5102,3.86,0.97,457,858,"","","",5,1989,9.89,3.40,1.52,Crime,Drama,Thriller,"",""
234,21678,2.0,838617046,0,1994,Comedy,"","",688,2.70,1.08,431,222,594,342,230,100,1993,5.83,3.04,1.23,Drama,Thriller,Romance,Crime,Comedy
236,13795,3.0,847307880,0,1995,Action,Comedy,Romance,2607,3.31,0.92,95,39,357,50,21,53,1993,1.48,3.45,0.93,Thriller,Action,Comedy,Drama,Adventure
236,26390,5.0,864853274,1,1995,Action,Comedy,Romance,2607,3.31,0.92,765,724,778,58,260,30,1995,3.46,3.17,0.75,Drama,Sci-Fi,Thriller,Comedy,Action
24,678,3.0,946870249,0,1995,Drama,Sci-Fi,"",1737,3.17,1.05,555,356,6,161,246,87,1992,8.55,3.62,0.69,Drama,Comedy,Thriller,Crime,Romance
25,9632,5.0,848161365,1,1995,Drama,Romance,"",4684,3.69,1.04,293,300,357,288,474,35,1993,1.53,3.89,0.87,Thriller,Crime,Drama,Comedy,Action
272,4347,2.0,1026952737,0,1994,Comedy,Drama,"",1708,3.76,0.88,446,215,150,326,36,94,1984,18.20,3.03,1.03,Drama,Crime,Romance,Thriller,Comedy
276,5838,3.0,835690640,0,1994,Comedy,Romance,"",1214,2.97,0.95,272,357,25,223,527,59,1993,2.67,3.85,0.83,Drama,Thriller,Comedy,Crime,Action
282,5838,5.0,835690499,1,1994,Drama,"","",2426,3.39,1.00,160,454,111,50,32,34,1993,3.38,3.76,0.85,Thriller,Drama,Crime,Mystery,Comedy
288,6611,5.0,831895607,1,1994,Action,Crime,Thriller,5165,3.24,1.18,110,21,292,161,10,23,1993,1.59,4.00,0.95,Thriller,Action,Drama,Crime,Adventure
288,6959,1.0,834190622,0,1994,Action,Crime,Thriller,5165,3.24,1.18,253,434,161,339,231,15,1993,1.91,4.20,0.86,Adventure,Drama,Thriller,Action,Comedy
293,14778,3.0,833573302,0,1994,Action,Crime,Drama,5587,4.06,0.81,553,337,457,593,1,28,1992,3.65,3.54,0.84,Thriller,Drama,Crime,Action,Comedy
296,24627,5.0,1189430481,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,293,110,50,318,527,9,1991,7.42,3.56,1.63,Drama,Crime,War,Thriller,Action
300,5312,4.0,840534394,1,1994,Drama,"","",4445,3.68,0.82,47,34,457,593,"",20,1993,1.69,2.45,1.10,Thriller,Crime,Horror,Children,Drama
313,13795,3.0,847309076,0,1994,Animation,Children,"",271,3.04,1.06,543,299,358,533,372,100,1992,8.23,3.28,0.84,Comedy,Romance,Drama,Thriller,Action
316,26286,3.0,904861167,0,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,786,736,165,380,648,24,1991,12.01,3.21,1.38,Action,Thriller,Adventure,Drama,Romance
316,28875,4.0,847360426,1,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,356,595,349,457,165,9,1993,1.99,4.44,1.13,Thriller,Action,Romance,Crime,Comedy
318,2494,5.0,940179909,1,1994,Crime,Drama,"",13826,4.45,0.72,678,50,593,750,36,16,1981,21.08,3.88,1.15,Drama,Romance,Comedy,Crime,Thriller
326,4347,4.0,1025735737,1,1994,Drama,"","",297,4.00,0.95,36,921,373,308,97,61,1982,19.31,3.30,0.99,Drama,Crime,Thriller,Comedy,Romance
329,8723,5.0,836568819,1,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,344,165,588,153,380,6,1993,2.32,4.33,0.52,Action,Comedy,Crime,Thriller,Adventure
333,21678,1.0,838616730,0,1995,Comedy,"","",2284,3.34,1.09,555,48,509,141,337,75,1993,1.48,2.99,1.21,Drama,Thriller,Adventure,Crime,Comedy
34,4347,3.0,1025736459,0,1995,Children,Drama,"",7042,3.63,1.11,326,36,921,373,308,63,1982,19.11,3.30,0.98,Drama,Crime,Thriller,Comedy,Romance
342,21678,4.0,838616949,1,1994,Comedy,"","",2568,3.52,1.02,230,348,497,16,272,100,1993,1.36,3.03,1.25,Drama,Thriller,Comedy,Crime,Adventure
349,14778,5.0,833572824,1,1994,Action,Crime,Drama,6309,3.64,0.81,296,380,"","","",4,1991,2.63,3.75,0.96,Comedy,Thriller,Action,Adventure,Romance
349,4459,4.0,1110498219,1,1994,Action,Crime,Drama,6309,3.64,0.81,165,34,316,780,589,28,1993,3.58,4.32,0.86,Thriller,Action,Crime,Drama,Adventure
353,12484,3.0,1049150489,0,1994,Action,Crime,Fantasy,3640,3.50,1.00,832,377,906,47,6,18,1989,14.82,3.72,0.83,Thriller,Crime,Drama,Mystery,Comedy
356,11531,5.0,835960406,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,435,454,364,593,316,13,1992,1.89,4.23,0.83,Adventure,Drama,Action,Crime,Thriller
36,24666,4.0,854375797,1,1995,Crime,Drama,"",4547,3.94,0.90,32,736,17,648,141,11,1995,0.52,3.82,0.87,Romance,Thriller,Drama,Action,Adventure
364,1935,4.0,1224377437,1,1994,Adventure,Animation,Children,8464,3.78,0.93,480,745,318,50,223,24,1989,13.32,3.42,1.30,Comedy,Adventure,Action,Thriller,Sci-Fi
364,4347,3.5,1079299638,1,1994,Adventure,Animation,Children,8464,3.78,0.93,26,111,902,648,908,100,1989,12.85,2.32,0.91,Drama,Romance,Adventure,Mystery,Thriller
367,13795,3.0,847307654,0,1994,Action,Comedy,Crime,7577,3.16,1.00,377,364,589,110,454,28,1993,1.46,3.61,0.92,Thriller,Action,Drama,Adventure,Comedy
367,9172,3.5,1260120785,1,1994,Action,Comedy,Crime,7577,3.16,1.00,500,364,595,858,780,31,1987,13.75,3.73,1.10,Comedy,Thriller,Action,Crime,Adventure
369,5838,3.0,835691672,0,1994,Drama,"","",251,3.33,0.94,501,460,65,254,428,100,1993,2.04,3.67,0.78,Drama,Comedy,Thriller,Romance,Crime
377,9795,3.5,1155499595,1,1994,Action,Romance,Thriller,9053,3.49,0.94,608,32,1,380,589,22,1989,12.46,3.98,1.03,Drama,Adventure,Thriller,Comedy,Action
383,27829,4.0,837790412,1,1994,Western,"","",1089,3.20,0.91,475,540,515,14,491,97,1993,2.29,3.70,0.83,Drama,Thriller,Comedy,Action,Crime
393,5314,1.5,1126301793,0,1994,Action,Adventure,Fantasy,433,1.82,0.96,251,423,886,858,673,100,1991,11.59,3.11,1.08,Action,Comedy,Drama,Crime,Thriller
413,11635,2.0,834361281,0,1994,Comedy,"","",1338,2.82,0.97,3,327,262,383,81,100,1993,6.61,2.89,1.02,Comedy,Drama,Romance,Action,Crime
416,4459,4.0,1110497838,1,1994,Western,"","",388,2.73,0.96,741,153,377,32,47,20,1993,4.16,4.45,1.00,Thriller,Crime,Action,Drama,Adventure
421,19584,3.0,964626927,0,1994,Adventure,Children,Drama,386,3.38,1.04,986,480,357,222,509,39,1993,3.84,3.90,0.91,Drama,Crime,Romance,Comedy,Thriller
425,4307,4.0,945948798,1,1994,Drama,Romance,"",209,3.42,0.90,969,930,608,903,904,33,1973,23.05,4.12,1.05,Drama,Thriller,Mystery,Romance,Crime
432,19380,2.0,837166302,0,1994,Adventure,Comedy,Western,2737,2.74,0.94,39,589,110,593,318,24,1993,1.79,2.96,1.04,Drama,Crime,Action,Adventure,IMAX
446,19380,4.0,837167456,1,1993,Drama,Romance,"",847,3.96,0.91,180,538,299,534,733,94,1993,1.39,3.05,1.14,Drama,Romance,Comedy,Action,Thriller
454,13795,4.0,847307577,1,1993,Drama,Thriller,"",5500,3.51,0.81,10,318,480,595,165,20,1993,1.56,3.50,0.95,Thriller,Action,Adventure,Comedy,Crime
454,19380,1.0,837166208,0,1993,Drama,Thriller,"",5500,3.51,0.81,110,593,318,150,"",17,1993,1.95,3.06,0.90,Drama,Crime,Adventure,IMAX,Horror
455,22688,3.0,1064794789,0,1993,Adventure,Children,Drama,1800,2.62,1.03,372,780,2,39,230,26,1994,1.58,3.33,0.76,Comedy,Drama,Romance,Thriller,Adventure
457,20093,3.0,837088859,0,1993,Thriller,"","",10736,3.97,0.78,593,318,595,150,296,17,1993,1.88,3.35,0.93,Drama,Crime,Adventure,Thriller,IMAX
457,21531,5.0,847461586,1,1993,Thriller,"","",10736,3.97,0.78,316,349,344,150,296,8,1993,1.92,4.00,0.76,Action,Adventure,Comedy,Thriller,Drama
457,21678,3.0,838616334,0,1993,Thriller,"","",10736,3.97,0.78,318,595,329,588,296,18,1993,1.87,3.11,1.28,Drama,Adventure,Comedy,Crime,Animation
47,13771,4.0,1417125175,1,1995,Mystery,Thriller,"",9335,4.06,0.87,110,356,858,318,"",4,1988,11.18,4.25,0.50,Drama,Crime,War,Comedy,Romance
471,22688,3.5,1077761824,1,1994,Comedy,"","",2463,3.66,0.94,653,62,539,454,60,58,1993,3.73,3.22,0.97,Drama,Comedy,Thriller,Romance,Action
480,15472,4.0,962732668,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,589,260,"","","",4,1989,8.34,4.00,1.15,Action,Sci-Fi,Adventure,"",""
485,4347,2.0,1025737546,0,1993,Action,Adventure,Comedy,2880,2.78,1.00,446,215,150,326,36,76,1984,17.95,3.22,0.97,Drama,Crime,Romance,Thriller,Comedy
50,2809,4.5,1277150594,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,296,480,916,524,838,7,1988,15.67,3.79,0.57,Drama,Comedy,Romance,Thriller,Action
50,3535,4.0,995291567,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,593,527,318,647,457,7,1990,9.92,4.00,0.82,Crime,Drama,Thriller,War,Action
508,11635,5.0,834360236,1,1993,Drama,"","",4185,3.83,0.87,176,345,198,144,171,100,1993,3.92,3.23,0.97,Drama,Comedy,Thriller,Crime,Action
515,19380,5.0,837166639,1,1993,Drama,Romance,"",2286,3.91,0.90,508,474,265,261,17,50,1993,1.65,3.10,1.05,Drama,Romance,Action,Comedy,Crime
527,18901,4.0,945497516,1,1993,Drama,War,"",11017,4.30,0.83,904,508,529,300,778,100,1987,15.54,2.85,1.39,Thriller,Crime,Drama,Comedy,Adventure
527,4307,5.0,945949188,1,1993,Drama,War,"",11017,4.30,0.83,25,767,940,314,905,45,1971,24.61,4.04,1.00,Drama,Romance,Thriller,Comedy,Mystery
534,19380,4.0,837167248,1,1993,Drama,Romance,"",1047,3.88,0.91,733,345,531,195,529,79,1993,1.46,3.11,1.13,Drama,Romance,Comedy,Action,Thriller
543,23180,2.0,1420369200,0,1993,Comedy,Romance,Thriller,2681,3.21,1.00,594,783,590,592,671,100,1989,13.80,3.12,0.95,Drama,Comedy,Thriller,Action,Romance
551,27251,4.0,1233026137,1,1993,Animation,Children,Fantasy,4460,3.71,0.97,588,364,1,260,356,10,1992,5.54,4.10,0.32,Drama,Adventure,War,Comedy,Animation
575,21678,3.0,838617748,0,1994,Children,Comedy,"",548,2.95,1.07,421,147,41,481,524,100,1992,8.32,3.06,1.19,Drama,Romance,Comedy,Children,Thriller
58,26622,5.0,836400785,1,1994,Comedy,Drama,Romance,2498,3.95,0.99,222,552,342,508,515,50,1993,1.54,3.42,0.81,Drama,Romance,Comedy,Thriller,Action
585,17391,1.0,956885102,0,1995,Comedy,"","",2087,2.63,1.13,231,371,165,350,60,96,1988,15.77,3.45,0.78,Drama,Adventure,Thriller,Action,Comedy
589,17523,4.0,945757600,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,165,541,260,356,216,19,1991,7.48,3.95,1.03,Thriller,Action,Crime,Adventure,Drama
589,6750,4.5,1395852897,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,32,47,296,593,527,6,1993,1.51,4.58,0.49,Thriller,Crime,Drama,Mystery,War
590,28828,2.0,1201690439,0,1990,Adventure,Drama,Western,9497,3.72,0.97,356,593,47,6,50,15,1992,5.86,3.10,1.09,Crime,Drama,Thriller,War,Mystery
592,23180,4.0,1419973759,1,1989,Action,Crime,Thriller,10028,3.40,0.84,671,466,785,509,230,100,1990,12.75,3.07,0.94,Drama,Comedy,Thriller,Action,Romance
592,9069,4.5,1225274554,1,1989,Action,Crime,Thriller,10028,3.40,0.84,260,296,318,593,356,9,1991,5.61,3.94,1.63,Drama,Crime,Comedy,Thriller,Romance
593,11531,5.0,835960179,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,316,595,329,153,592,8,1992,2.33,4.25,0.89,Adventure,Action,Drama,Crime,Sci-Fi
593,14778,4.0,833572971,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,1,161,318,595,349,20,1993,1.73,3.45,0.83,Thriller,Drama,Comedy,Crime,Action
593,25322,4.0,1388583755,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,904,527,608,923,318,6,1978,24.51,4.67,0.41,Drama,Crime,Mystery,Thriller,Documentary
593,29737,2.5,1161364122,0,1991,Crime,Horror,Thriller,13692,4.18,0.85,344,110,150,589,318,12,1994,1.38,2.96,0.99,Drama,Adventure,Comedy,Action,Western
596,20093,3.0,837090607,0,1940,Animation,Children,Fantasy,2765,3.53,0.99,534,508,497,36,73,68,1992,7.06,3.25,0.92,Drama,Romance,Adventure,Thriller,Action
597,19380,3.0,837166422,0,1990,Comedy,Romance,"",7314,3.41,0.98,539,553,527,11,282,37,1993,1.69,3.00,1.11,Drama,Action,Comedy,Romance,Crime
6,11635,4.0,834359603,1,1995,Action,Crime,Thriller,5245,3.84,0.86,608,319,555,265,293,54,1993,3.60,3.26,1.08,Thriller,Crime,Drama,Comedy,Action
6,1935,3.5,1188938051,1,1995,Action,Crime,Thriller,5245,3.84,0.86,780,1,260,457,356,12,1991,8.44,3.54,1.08,Adventure,Action,Comedy,Thriller,Sci-Fi
616,18901,4.0,945491313,1,1970,Animation,Children,"",1726,3.38,0.93,588,595,745,720,596,22,1986,17.50,3.41,1.22,Comedy,Animation,Children,Musical,Fantasy
628,17391,4.0,956881429,1,1996,Crime,Drama,Mystery,2458,3.74,0.83,161,553,913,377,508,38,1979,21.38,3.82,0.90,Drama,Adventure,Action,Sci-Fi,Thriller
648,25542,3.5,1226268481,1,1996,Action,Adventure,Mystery,8117,3.37,0.90,296,480,608,500,597,25,1989,11.42,3.86,0.94,Comedy,Drama,Thriller,Adventure,Crime
648,2787,3.0,837426075,0,1996,Action,Adventure,Mystery,8117,3.37,0.90,736,163,273,353,223,49,1993,1.64,3.84,1.09,Action,Drama,Thriller,Adventure,Romance
65,5838,4.0,835691494,1,1996,Comedy,"","",1104,2.41,1.23,254,428,521,92,450,100,1993,2.02,3.71,0.80,Drama,Comedy,Romance,Thriller,Action
673,604,3.0,1179199876,0,1996,Adventure,Animation,Children,2192,2.67,1.11,661,158,104,788,2,40,1990,13.10,3.02,0.62,Adventure,Children,Comedy,Drama,Animation
70,4347,2.0,1370340546,0,1996,Action,Comedy,Horror,2831,3.24,1.08,1,223,232,101,778,100,1988,14.24,2.40,0.94,Drama,Comedy,Romance,Adventure,Thriller
724,22688,3.0,1196553658,0,1996,Drama,Fantasy,Horror,1894,3.03,0.99,969,105,529,265,165,100,1989,13.70,3.56,0.83,Drama,Thriller,Romance,Comedy,Crime
724,604,2.5,1179196446,0,1996,Drama,Fantasy,Horror,1894,3.03,0.99,"","","","","",3,1975,30.89,2.33,0.76,"","","","",""
733,23037,4.0,974777669,1,1996,Action,Adventure,Thriller,6837,3.65,0.92,480,260,110,457,"",9,1989,10.05,3.67,1.12,Action,Thriller,Adventure,Sci-Fi,Drama
778,26390,4.0,864852750,1,1996,Comedy,Crime,Drama,5195,4.00,0.90,58,260,32,780,"",18,1994,4.42,3.11,0.90,Sci-Fi,Action,Adventure,Thriller,Mystery
780,22688,3.5,1064794190,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,2,39,230,198,587,20,1993,1.67,3.48,0.72,Comedy,Drama,Romance,Thriller,Adventure
780,27438,2.0,1284949699,0,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,307,306,838,"","",5,1994,1.14,2.90,1.08,Drama,Comedy,Romance,"",""
780,2787,5.0,837426408,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,543,112,198,338,471,62,1992,8.05,3.82,1.03,Action,Thriller,Adventure,Drama,Comedy
786,5314,3.0,1081724394,0,1996,Action,Drama,Thriller,3445,3.15,0.99,6,141,500,367,161,46,1992,8.46,3.04,1.10,Thriller,Action,Adventure,Drama,Crime
805,2787,5.0,854454677,1,1996,Drama,Thriller,"",2550,3.67,0.90,1,708,15,361,95,79,1992,9.34,3.81,1.03,Action,Adventure,Romance,Thriller,Comedy
837,9172,3.5,1261679099,1,1996,Children,Comedy,Fantasy,1166,3.38,1.00,50,95,21,586,454,39,1989,12.51,3.67,1.15,Thriller,Comedy,Crime,Action,Adventure
858,5314,4.0,1083173362,1,1972,Crime,Drama,"",8996,4.35,0.86,673,15,504,861,605,100,1991,11.42,3.04,1.11,Comedy,Action,Drama,Crime,Thriller
898,4307,4.0,945948798,1,1940,Comedy,Drama,Romance,1465,4.19,0.89,425,969,930,608,903,34,1974,22.96,4.12,1.04,Drama,Thriller,Romance,Mystery,Crime
912,11439,4.0,1303452573,1,1942,Drama,Romance,"",5256,4.27,0.85,296,527,318,"","",3,1993,0.58,4.67,0.58,Drama,Crime,War,Comedy,Thriller
912,12484,5.0,1049150930,1,1942,Drama,Romance,"",5256,4.27,0.85,290,832,377,906,47,20,1989,14.09,3.70,0.80,Thriller,Crime,Drama,Mystery,Comedy
916,4347,3.5,1167113266,1,1953,Comedy,Drama,Romance,1336,4.11,0.80,928,318,296,233,348,100,1989,13.78,2.36,0.92,Drama,Romance,Thriller,Adventure,Mystery
919,18901,5.0,945493237,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,908,170,707,47,50,86,1989,13.55,2.86,1.35,Thriller,Crime,Comedy,Action,Adventure
919,27251,3.5,1240386247,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,539,590,296,593,353,20,1991,6.79,3.90,0.50,Drama,Animation,Thriller,Comedy,Adventure
919,4347,3.5,1059433789,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,446,215,150,326,36,96,1984,18.07,3.01,1.03,Drama,Crime,Romance,Thriller,Comedy
920,17149,5.0,1151709124,1,1939,Drama,Romance,War,3103,3.82,1.10,923,553,350,509,508,7,1986,19.92,4.14,0.75,Drama,Western,Mystery,Adventure,Comedy
931,18901,3.0,945498967,0,1945,Mystery,Romance,Thriller,483,3.95,0.78,946,223,162,527,904,100,1987,15.59,2.77,1.36,Drama,Thriller,Crime,Action,Adventure
95,27059,3.0,1117014825,0,1996,Action,Adventure,Thriller,4791,3.10,0.95,141,208,185,21,587,59,1991,8.80,3.75,0.87,Action,Thriller,Adventure,Comedy,Drama
991,5312,3.0,853938843,0,1996,Drama,"","",583,3.62,0.88,190,906,951,950,930,100,1979,21.41,3.40,0.96,Drama,Comedy,Romance,Thriller,Crime
10,23751,3.0,845133077,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,110,589,318,356,457,23,1993,1.68,3.35,1.15,Drama,Crime,Thriller,Action,Adventure
102,702,0.5,1095630428,0,1996,Comedy,"","",444,2.39,1.04,608,112,346,10,648,100,1986,16.15,2.60,1.21,Comedy,Drama,Thriller,Crime,Romance
104,18108,3.0,855049506,0,1996,Comedy,"","",3954,3.40,1.06,52,112,608,733,25,21,1995,0.60,3.52,1.03,Adventure,Comedy,Drama,Action,Thriller
110,25436,3.5,1265331855,1,1995,Action,Drama,War,11637,4.04,0.97,903,541,912,527,908,22,1984,16.10,3.70,0.75,Thriller,Drama,Crime,Mystery,Comedy
123,22857,1.0,857970930,0,1994,Drama,Mystery,Romance,479,3.92,0.99,627,156,778,832,260,15,1994,4.84,3.80,0.94,Thriller,Drama,Sci-Fi,Comedy,Crime
132,22445,3.0,839503798,0,1995,Thriller,"","",461,2.70,1.05,534,260,194,306,345,100,1994,1.93,2.96,0.91,Drama,Comedy,Romance,Thriller,Action
141,11846,3.0,1349555380,0,1996,Comedy,"","",4859,3.52,0.96,539,919,329,586,107,33,1989,13.79,3.88,1.07,Drama,Comedy,Adventure,Children,Romance
141,14446,3.0,852374976,0,1996,Comedy,"","",4859,3.52,0.96,25,17,"","","",5,1995,0.55,3.40,0.55,Drama,Romance,"","",""
141,19583,4.0,938841367,1,1996,Comedy,"","",4859,3.52,0.96,514,39,52,852,562,21,1994,0.83,4.19,0.87,Comedy,Drama,Romance,Children,Mystery
